band,fID,obsHistID
i,1331,203563
i,1427,203564
i,1331,203609
i,1427,203610
i,1546,203615
y,1094,204483
i,1309,204516
i,1331,204517
i,1419,204519
i,1401,204520
i,1386,204521
i,1375,204522
i,1361,204523
i,1350,204524
i,1375,204553
i,1386,204554
i,1401,204555
i,1419,204556
i,1331,204558
i,1309,204559
i,1297,204560
i,1277,204561
i,1361,204562
i,1350,204563
i,1277,204593
i,1297,204594
i,1309,204595
i,1269,204596
i,1257,204597
i,1245,204598
i,1245,204648
i,1257,204649
i,1269,204650
i,1243,204651
i,1309,204661
i,1243,204694
i,1214,204704
i,1094,204705
i,1082,204706
i,985,204707
i,1070,204708
i,885,204709
i,1050,204710
i,1154,204711
i,963,204712
i,872,204713
i,794,204714
i,746,204720
i,931,204721
i,1133,204722
i,1154,204752
z,1470,204753
z,1350,204756
z,1361,204757
z,1277,204758
z,1269,204759
z,1257,204760
z,1245,204761
z,1154,204763
z,1144,204764
z,1050,204765
z,1046,204766
z,1133,204767
z,947,204768
z,871,204769
z,778,204770
z,794,204771
z,816,204772
z,1011,204776
z,985,204777
z,909,204778
z,885,204779
z,698,205234
z,720,205235
z,736,205284
z,837,205302
z,837,205344
z,746,205345
z,1133,205414
z,1036,205416
z,1034,205417
z,931,205418
z,933,205419
z,1243,205426
z,1245,205427
z,1133,205458
z,1036,205460
z,1034,205461
z,931,205465
z,933,205467
z,1245,205468
z,1243,205469
y,794,206019
y,872,206020
y,975,206021
y,885,206022
y,816,206023
y,736,206028
y,816,206029
y,885,206030
y,975,206031
y,1070,206032
y,1082,206033
y,985,206034
y,909,206035
y,909,206037
y,985,206038
y,1082,206039
y,1178,206040
y,1188,206041
y,1094,206042
y,1011,206043
y,1011,206049
y,1094,206050
y,1116,206051
y,1214,206052
y,1309,206053
y,1419,206054
y,1522,206055
y,1546,206056
y,1427,206057
y,1331,206058
y,1226,206059
y,1214,206066
y,1309,206067
y,1297,206068
y,1401,206069
y,1516,206070
y,1386,206071
y,1277,206072
y,1178,206073
y,1165,206074
y,1269,206075
y,1154,206076
y,1050,206077
y,963,206078
y,947,206079
y,871,206080
y,849,206082
y,933,206083
y,1046,206084
y,748,206085
y,837,206092
y,947,206093
y,1046,206094
y,1144,206095
y,1257,206096
y,1375,206097
y,1488,206099
y,1034,206101
y,931,206102
y,837,206103
y,839,206108
y,931,206109
y,871,206110
y,909,206111
y,1011,206114
y,1094,206120
y,1445,206128
y,826,206133
y,1245,206141
y,1353,206143
y,754,206161
y,939,206167
y,754,206186
y,939,206195
i,1350,206312
i,1361,206313
i,1375,206314
i,1386,206315
i,1486,206316
i,1476,206317
i,1353,206342
i,1350,206343
i,1361,206344
i,1375,206345
i,1386,206346
i,1486,206347
z,985,207360
z,1011,207361
z,909,207363
z,885,207364
z,872,207365
z,794,207366
z,816,207367
z,826,207368
z,720,207372
y,1331,207731
y,1445,207748
y,1445,207760
y,1427,207770
y,1419,207772
y,1309,207773
y,1214,207774
y,1116,207775
y,1011,207781
y,1094,207782
y,1188,207783
y,1094,207784
y,909,207789
y,985,207790
y,1082,207791
y,1178,207792
y,1277,207793
y,1386,207794
y,1401,207795
y,1297,207796
y,1188,207797
y,1214,207798
y,1309,207799
y,1427,207800
z,1011,208601
z,1094,208602
z,1214,208604
z,1331,208606
z,913,208635
z,1011,208636
z,1094,208637
z,1116,208638
z,1214,208639
z,1331,208641
z,778,208685
z,871,208686
z,778,208721
z,871,208722
z,849,208723
z,933,208724
z,1034,208725
z,1133,208726
z,1243,208727
z,1036,208729
z,931,208730
z,837,208731
z,746,208732
z,748,208738
z,766,208739
z,849,208762
z,933,208763
z,1034,208764
z,1133,208765
z,1243,208766
z,1036,208768
z,931,208769
z,837,208770
z,748,208782
z,766,208783
z,778,208793
z,794,208794
z,816,208795
z,720,208799
z,909,208815
z,885,208816
z,778,208817
z,794,208818
z,816,208819
z,909,208851
z,885,208852
z,816,208858
z,826,208895
z,816,208898
z,931,208943
z,839,208944
z,754,208972
z,839,208973
z,931,208974
z,939,208999
z,748,209004
z,849,209005
z,1046,209006
z,947,209007
z,1154,209008
z,1050,209009
z,963,209010
z,872,209011
z,794,209012
z,885,209013
z,975,209014
z,1070,209015
z,985,209016
z,909,209017
z,1082,209018
z,1165,209019
z,1094,209020
z,1116,209021
z,1214,209030
z,1188,209031
z,1178,209032
z,1269,209033
z,1277,209034
z,1297,209035
z,1309,209036
z,1046,209037
z,849,209038
z,748,209039
z,947,209057
z,872,209058
z,963,209059
z,885,209060
z,975,209061
z,985,209062
z,1070,209063
z,1154,209064
z,1050,209065
z,794,209066
z,909,209067
z,1082,209068
z,1094,209069
z,1214,209079
z,1165,209080
z,1178,209081
z,1188,209082
z,1269,209083
z,1277,209084
z,1297,209085
z,1309,209086
z,1214,209087
z,985,209090
z,794,209091
z,1445,209770
z,1116,209812
z,1011,209815
z,1094,209816
z,985,209817
z,909,209818
z,816,209819
z,885,209820
z,794,209822
z,963,209823
z,1050,209824
z,1154,209825
z,1046,209826
z,1034,209827
z,1144,209828
z,1133,209829
z,1214,209841
z,1094,209843
z,1011,209846
z,985,209847
z,909,209848
z,885,209849
z,816,209850
z,794,209852
z,963,209853
z,1050,209854
z,1154,209855
z,1046,209856
z,1144,209857
z,1034,209858
z,1133,209859
z,1214,209882
z,985,209887
z,1309,209888
z,1419,209889
z,1401,209890
z,1386,209891
z,1375,209892
z,1361,209893
z,1350,209894
z,1488,209895
z,1516,209896
z,1522,209897
z,1476,209905
z,1486,209907
z,1419,209912
z,1401,209913
z,1386,209914
z,1309,209915
z,985,209938
z,1375,209939
z,1488,209940
z,1546,209943
z,1361,209949
z,1350,209950
z,1566,210469
z,1445,210471
z,1427,210472
z,1419,210473
z,1401,210474
z,1386,210475
z,1375,210476
z,1361,210477
z,1427,210522
z,1419,210523
z,1401,210524
z,1386,210525
z,1375,210526
z,1361,210527
z,1350,210528
z,1353,210586
z,1350,210587
z,1488,210684
z,1476,210697
z,1486,210734
z,1488,210735
z,1476,210736
i,816,211087
i,885,211088
i,975,211089
i,872,211090
i,794,211091
i,778,211092
i,826,211096
i,909,211097
i,985,211098
i,1082,211099
i,1178,211100
i,1188,211101
i,1094,211102
i,1011,211103
i,698,211127
i,736,211129
i,816,211130
i,885,211131
i,975,211132
i,872,211133
i,794,211134
i,778,211135
i,909,211139
i,985,211140
i,1082,211141
i,1178,211142
i,826,211143
i,1011,211144
i,1094,211145
i,1188,211146
i,1297,211147
i,1401,211148
i,1516,211149
i,1522,211152
i,1419,211153
i,1309,211154
i,1214,211155
i,1401,211179
i,1297,211180
i,1309,211181
i,1419,211182
i,1226,211195
i,1214,211196
i,1188,211197
i,1178,211198
i,1165,211199
i,1269,211200
i,1375,211201
i,1269,211226
i,1165,211227
i,1178,211228
i,1188,211229
i,1214,211230
i,1427,211239
i,1419,211240
i,1375,211241
i,1486,211242
i,1488,211245
i,1214,211262
i,1427,211269
i,1419,211270
i,1331,211273
i,1309,211274
i,1331,211301
i,1309,211302
i,1297,211303
i,1277,211304
i,1269,211305
i,1257,211306
i,1245,211307
i,1353,211319
i,1350,211320
i,1361,211321
i,1522,211336
i,1277,211341
i,1297,211342
i,1269,211343
i,1257,211344
i,1245,211345
i,1243,211346
i,1350,211356
i,1361,211357
i,1350,211393
i,1361,211394
i,1375,211395
i,1386,211396
i,1486,211397
i,1488,211408
i,1476,211409
i,1350,211427
i,1361,211428
i,1375,211429
i,1476,211431
i,1470,211434
i,1488,211451
i,1486,211457
i,1386,211471
i,1309,211472
i,1277,211473
i,1214,211474
i,1116,211476
i,1094,211477
i,1178,211478
i,1011,211479
i,985,211481
i,909,211482
i,975,211483
i,1070,211484
i,885,211485
i,816,211486
i,963,211487
i,1050,211488
i,1154,211489
i,1082,211490
i,1486,211509
i,1011,211522
i,1094,211523
i,1116,211524
i,1214,211526
i,1178,211527
i,1277,211528
i,1309,211529
i,1082,211530
i,1070,211531
i,1050,211532
i,975,211533
i,985,211534
i,909,211535
i,885,211536
i,816,211537
i,963,211538
i,1154,211539
i,1165,211540
i,1154,211541
i,1144,211542
i,1050,211543
i,1070,211544
i,1082,211545
i,1116,211546
i,985,211548
i,963,211549
i,872,211550
i,885,211551
i,947,211552
i,871,211553
i,778,211554
i,794,211555
i,849,211556
i,933,211557
i,1036,211558
i,931,211559
i,837,211560
r,1277,212046
r,1297,212047
r,1309,212048
r,1566,212056
r,1094,212069
r,1082,212070
r,1070,212071
r,1050,212072
r,933,212073
r,947,212074
r,963,212075
r,1297,212076
r,1309,212077
r,1445,212083
r,1188,212084
r,1178,212085
r,1297,212086
r,963,212116
r,947,212117
r,1070,212118
r,1082,212119
r,1094,212120
r,1050,212125
r,1188,212126
r,1178,212127
r,736,212182
r,1011,212184
r,909,212185
r,816,212186
r,826,212215
r,909,212216
r,816,212226
r,720,212228
r,688,212238
r,872,212242
r,885,212243
r,1011,212251
r,909,212253
r,871,212254
r,766,212255
r,736,212699
r,794,212700
r,698,212701
r,885,212703
r,975,212704
r,985,212705
r,909,212706
r,1011,212708
r,1094,212709
r,1188,212710
r,1214,212711
r,1331,212712
r,794,212737
r,885,212738
r,975,212739
r,985,212740
r,909,212741
r,1011,212744
r,1094,212745
r,1188,212746
r,1214,212747
r,1331,212748
r,985,212804
r,975,212805
r,1070,212806
r,1165,212807
r,1165,212842
r,1070,212843
r,975,212844
r,985,212845
r,1142,213012
r,1133,213013
r,1144,213014
r,1036,213015
r,1133,213051
r,1144,213053
r,1034,213054
r,931,213055
r,1034,213088
r,931,213089
r,1470,213133
r,885,213508
r,872,213509
r,778,213510
r,871,213511
r,947,213512
r,1082,213513
r,1178,213514
r,1277,213515
r,1386,213516
r,1401,213517
r,1516,213518
r,1419,213523
r,1269,213524
r,1165,213525
r,1154,213526
r,849,213527
r,766,213528
r,688,213529
r,748,213531
r,871,213532
r,778,213533
r,872,213534
r,885,213535
r,1082,213545
r,1178,213546
r,1277,213547
r,1386,213548
r,1401,213549
r,1522,213551
r,947,213553
r,849,213554
r,766,213555
r,748,213557
r,1154,213559
r,1165,213560
r,1269,213561
r,1419,213562
r,746,213618
r,837,213619
r,839,213620
r,847,213628
r,939,213629
r,746,213659
r,754,213660
r,839,213661
r,837,213662
i,947,214411
i,933,214412
i,931,214413
i,939,214414
i,1036,214429
i,1034,214430
i,1046,214431
i,1050,214432
i,1070,214433
i,1082,214434
i,975,214436
i,963,214437
i,849,214438
i,871,214439
i,872,214440
i,947,214441
i,933,214442
i,931,214443
i,939,214444
i,1036,214455
i,1034,214456
i,1046,214462
i,1050,214463
i,1070,214464
i,1082,214465
i,1116,214466
i,975,214467
i,963,214468
i,849,214469
i,871,214470
i,872,214471
i,766,214472
i,778,214473
i,794,214474
i,766,214507
i,778,214508
i,794,214509
i,1245,214512
i,1133,214515
i,1144,214516
i,1165,214517
i,1034,214518
i,1046,214519
i,1050,214520
i,766,214546
i,1133,214553
i,1144,214554
i,1165,214555
i,1034,214556
i,1046,214557
i,1050,214558
i,1245,214559
i,1470,214561
i,1476,214562
i,766,214595
i,1476,214603
i,746,214648
i,837,214649
i,933,214650
i,748,214651
i,839,214652
i,746,214695
i,837,214696
i,933,214697
i,748,214698
i,839,214709
u,1427,217577
u,1546,217597
u,1488,217617
u,1486,217618
u,1375,217619
u,1361,217620
u,1257,217621
u,1245,217622
u,1350,217623
u,1470,217624
u,1476,217625
u,1243,217657
u,931,217673
u,933,217674
u,947,217675
u,963,217676
u,975,217677
u,985,217678
u,872,217679
u,885,217680
u,778,217681
u,794,217682
u,816,217683
u,698,217710
u,746,217719
u,748,217720
u,766,217721
u,871,217722
u,849,217723
u,837,217724
u,839,217725
u,1419,218324
u,1094,218325
u,1082,218326
u,985,218327
u,1050,218464
g,1516,218507
u,1401,219141
u,1277,219142
u,1070,219143
u,963,219144
g,746,219164
g,837,219165
g,931,219166
g,1034,219167
g,933,219168
g,849,219169
g,766,219170
g,748,219172
g,871,219173
g,947,219174
g,1046,219175
g,1144,219176
g,1245,219177
g,1350,219178
g,1361,219179
g,1257,219180
g,1154,219181
g,1165,219182
g,1269,219183
g,1375,219184
g,1486,219185
g,1386,219187
g,746,219202
g,837,219203
g,931,219204
g,1034,219205
g,933,219206
g,947,219207
g,1046,219208
g,1144,219209
g,1245,219210
g,849,219211
g,871,219212
g,766,219213
g,748,219215
g,839,219216
g,1154,219217
g,1257,219218
g,1361,219219
g,1375,219220
g,1386,219223
g,1269,219224
g,1165,219225
g,1350,219226
g,1470,219227
g,1243,219233
g,1133,219234
g,1142,219235
g,839,219241
g,1133,219267
g,754,219278
g,1036,219295
g,1476,219319
g,1036,219323
g,1476,219355
u,1297,219916
u,1178,219917
r,1277,219921
r,1178,219922
r,1188,219923
r,1297,219924
r,1401,219925
r,1488,219928
r,1386,219929
r,1269,219930
r,1165,219931
r,1154,219932
r,1046,219933
r,933,219934
r,1427,219936
r,1188,219946
r,1297,219947
r,1401,219948
r,1277,219949
r,1178,219950
r,1375,219951
r,1361,219953
r,1257,219954
r,1144,219955
r,1046,219956
r,933,219957
r,1154,219958
r,1165,219959
r,1269,219960
r,1386,219961
r,1516,219963
r,1427,219966
r,1309,219976
r,1277,219977
r,1375,219978
r,1361,219980
r,1257,219981
r,1144,219982
r,1245,219983
r,1350,219984
r,1133,219986
r,1034,219987
r,933,219988
r,931,219989
r,1144,219992
r,1046,219993
r,939,219994
r,1257,219995
r,1361,219996
r,1476,219997
r,1375,220001
r,1269,220002
r,1386,220003
r,1488,220004
r,1350,220006
r,1245,220007
r,1243,220008
r,1277,220016
r,1309,220017
r,1257,220026
r,1144,220027
r,1133,220028
r,1034,220031
r,1046,220032
r,931,220033
r,933,220034
r,939,220035
r,1361,220036
r,1476,220037
r,1486,220040
r,1375,220041
r,1386,220042
r,1488,220043
r,1269,220045
r,1470,220046
u,736,221436
u,778,221438
g,1401,221572
g,1277,221573
g,1178,221574
g,1070,221575
g,1050,221576
g,963,221577
g,872,221578
g,885,221579
g,778,221580
g,794,221581
g,1401,221612
g,1277,221613
g,1178,221614
g,1050,221615
g,1070,221616
g,963,221617
g,872,221618
g,885,221619
g,778,221620
g,794,221621
g,688,221622
r,1350,225674
r,1350,225718
y,736,226092
z,720,226882
z,816,226883
z,816,226913
z,826,226922
z,909,226923
z,909,226968
z,826,226969
z,748,226978
z,849,226979
z,933,226980
z,947,226981
z,871,226982
z,1082,226983
z,1188,226984
z,1297,226985
z,1309,226986
z,1331,226987
z,947,227024
z,933,227025
z,849,227026
z,871,227027
z,748,227028
z,1082,227029
z,1188,227030
z,1297,227031
z,1309,227032
z,1331,227033
y,720,227707
y,794,227708
y,872,227709
y,963,227710
y,871,227711
y,778,227712
y,698,227713
y,1269,227811
y,1257,227812
y,1154,227813
y,1144,227814
y,1245,227815
y,1243,227816
y,1133,227817
y,1034,227818
y,1036,227819
y,939,227824
y,839,227837
i,1133,227879
i,1144,227880
i,1154,227881
i,1165,227882
i,1178,227883
i,1188,227884
i,1214,227885
i,1331,227889
i,1309,227890
i,1297,227891
i,1277,227892
i,1269,227893
i,1144,227894
i,1133,227895
i,1036,227914
i,1154,227915
i,1165,227916
i,1178,227917
i,1188,227918
i,1214,227919
i,1226,227920
i,1309,227922
i,1331,227923
i,1297,227924
i,1277,227925
i,1269,227926
i,1257,227927
i,1245,227928
i,1036,227946
i,1034,227947
i,1046,227948
i,1050,227949
i,1070,227950
i,1082,227951
i,963,227952
i,947,227953
i,933,227954
i,1245,227971
i,1257,227972
i,1034,227973
i,1046,227974
i,1050,227975
i,1070,227976
i,849,227977
i,748,227978
i,933,227981
i,947,227982
i,963,227983
i,1082,227984
i,975,227985
i,872,227986
i,778,227987
i,748,228013
i,849,228014
i,778,228018
i,872,228019
i,975,228020
i,794,228021
i,748,228037
i,849,228038
i,947,228039
i,748,228069
i,849,228070
i,794,228071
i,947,228072
i,826,228090
i,885,228091
i,1070,228092
i,1154,228093
i,871,228094
i,1046,228095
i,1144,228096
i,1034,228097
i,837,228098
i,746,228099
i,1427,228838
i,1427,228869
i,1488,228872
i,1476,228873
i,1476,228935
r,1245,230216
r,1133,230218
r,1036,230220
r,839,230232
r,1243,230247
r,1245,230248
r,1133,230250
r,1036,230260
r,839,230264
r,754,230265
r,1116,230404
i,1116,230589
i,1094,230590
i,1011,230591
i,909,230597
i,985,230598
i,885,230599
i,913,230633
i,1011,230634
i,1094,230635
i,909,230637
i,985,230641
i,885,230642
i,766,230694
i,871,230695
i,947,230696
i,1046,230697
i,1144,230698
i,1133,230699
i,1034,230700
i,933,230701
i,837,230702
i,931,230703
i,839,230704
i,746,230705
i,754,230713
i,1036,230714
i,1257,230716
i,1165,230717
i,1046,230718
i,947,230719
i,871,230720
i,766,230721
i,746,230730
i,839,230731
i,931,230732
i,837,230733
i,933,230734
i,1034,230735
i,1133,230736
i,1144,230737
i,1257,230738
i,1165,230739
i,1070,230740
i,985,230741
i,963,230742
i,837,230743
i,754,230744
i,1036,230750
i,1133,230752
i,837,230773
i,963,230774
i,985,230775
i,1070,230776
i,1133,230781
i,1036,230782
i,931,230801
i,839,230802
i,1036,230810
i,839,230830
i,931,230831
i,939,230832
i,746,230842
i,746,230872
i,939,230922
y,826,232032
y,720,232047
y,736,232758
r,826,233123
r,826,233170
r,913,233171
u,1427,235013
u,1331,235033
u,1419,235051
u,1309,235052
u,1214,235053
u,1226,235054
u,1116,235056
u,1188,235057
u,1082,235058
u,1011,235059
u,975,235060
u,1050,235061
u,1154,235062
u,1257,235063
u,1361,235064
u,1245,235065
u,1144,235066
u,1046,235067
u,1034,235068
u,931,235069
u,837,235070
u,766,235080
u,816,235082
u,909,235084
u,1165,235085
u,1269,235086
u,1144,235087
u,1133,235088
u,1094,235149
u,1375,235151
u,1350,235154
u,754,235334
u,1386,235784
u,1154,235785
u,748,235790
u,839,235870
u,1243,235877
u,1133,235878
u,1036,235880
u,1036,235891
u,1034,235892
u,1046,235893
u,947,235894
u,849,235895
u,872,235896
u,885,235897
u,794,235898
u,985,235899
u,933,235996
u,1142,235997
z,1445,236418
z,1445,236458
u,871,236614
r,985,236787
r,1178,236788
r,1277,236789
r,1277,236832
r,1178,236833
r,985,236834
r,1486,237254
r,1488,237255
r,1516,237260
r,1401,237261
r,1257,237262
r,1245,237263
r,1476,237270
r,1488,237276
r,1401,237289
r,1257,237293
r,1245,237294
r,1243,237295
r,1476,237301
z,1566,237855
z,1427,237856
z,1331,237857
z,1445,237885
z,1427,237886
z,1331,237887
z,794,237906
z,872,237907
i,1476,238027
i,1361,238030
i,1401,238031
i,1214,238032
i,1011,238033
i,816,238035
i,826,238036
i,698,238037
i,766,238039
i,1476,238056
i,1486,238057
i,1361,238070
i,1401,238071
i,1214,238072
i,1011,238073
i,816,238075
i,766,238081
z,1427,238575
z,1331,238576
z,1214,238582
z,1309,238583
z,1419,238584
z,1522,238585
z,1401,238586
z,1297,238587
z,1188,238588
z,1094,238589
z,1011,238590
z,909,238596
z,985,238597
z,1082,238598
z,1178,238599
z,1427,238613
z,1331,238614
z,1116,238617
z,1214,238618
z,1309,238619
z,1419,238620
z,1401,238622
z,1297,238623
z,1188,238624
z,1516,240793
z,1386,240794
z,1277,240795
z,1178,240796
z,1082,240797
z,985,240798
z,975,240799
z,1070,240800
z,1165,240801
z,1269,240802
z,1154,240803
z,1050,240804
z,963,240805
z,872,240806
z,794,240807
z,778,240808
z,871,240809
z,947,240810
z,1046,240811
z,933,240812
z,849,240813
z,766,240814
z,1386,240844
z,1277,240845
z,1178,240846
z,1165,240847
z,1269,240848
z,1154,240849
z,1050,240850
z,1070,240851
z,1082,240852
z,975,240853
z,963,240854
z,872,240855
z,871,240856
z,849,240857
z,933,240858
z,947,240859
z,1046,240860
z,766,240861
z,778,240864
z,794,240865
z,1257,240866
z,1245,240867
z,1257,240899
z,1245,240900
y,1011,242265
y,985,242266
y,1082,242267
y,1178,242268
y,1277,242269
y,1386,242270
y,1488,242271
y,1516,242272
y,1401,242273
y,1297,242274
y,1188,242275
y,1214,242276
y,1309,242277
y,1419,242278
y,1427,242287
y,1331,242288
r,816,242417
r,816,242445
r,748,242462
r,746,242463
r,837,242464
r,849,242465
r,963,242466
r,947,242467
r,1070,242468
r,849,242503
r,947,242504
r,1070,242505
r,963,242506
r,837,242507
r,746,242508
r,1034,242558
r,931,242559
r,1154,242560
r,1046,242561
r,1050,242562
r,1165,242563
r,975,242564
r,909,242565
r,1011,242566
r,1094,242567
r,939,242591
r,1034,242592
r,931,242593
r,1046,242594
r,1050,242595
r,1154,242596
r,975,242597
r,909,242598
r,1011,242599
r,1094,242600
r,1165,242602
r,1214,242603
r,1269,242604
r,1214,242661
r,1269,242662
z,1116,242968
z,1094,242969
z,1011,242970
z,985,242971
z,975,242972
z,1070,242973
z,1165,242974
z,1269,242975
z,1375,242976
z,1486,242977
z,1386,242979
z,1277,242980
z,1178,242981
z,1297,242982
z,1214,242983
z,1050,242984
z,1154,242985
z,1257,242986
z,1361,242987
z,1245,242988
z,1144,242989
z,1046,242990
z,1034,242991
z,1133,242992
z,931,242993
z,837,242994
z,1116,243017
z,1094,243018
z,1070,243019
z,1165,243020
z,985,243021
z,975,243022
z,1011,243023
z,1178,243024
z,1277,243025
z,1386,243026
z,1486,243028
z,1375,243029
z,1269,243030
z,1297,243031
z,1214,243032
z,1050,243033
z,1046,243034
z,1034,243035
z,1133,243036
z,1144,243037
z,1245,243038
z,1257,243039
z,1361,243040
z,1154,243041
z,931,243042
z,837,243043
z,746,243050
z,839,243052
z,839,243088
z,746,243089
i,839,243838
i,837,243839
i,849,243840
i,871,243841
i,872,243842
i,885,243843
i,1011,243844
i,909,243846
i,816,243847
i,839,243868
i,837,243869
i,849,243870
i,871,243871
i,872,243872
i,885,243873
i,1011,243874
i,1116,243875
i,816,243878
i,909,243887
i,736,243889
i,913,243891
i,1116,243916
i,826,243920
i,1133,243966
i,1036,243967
i,1144,243968
i,931,243969
i,1094,244004
i,1082,244005
i,1036,244009
i,1133,244010
i,931,244011
i,1144,244018
i,963,244019
i,1050,244020
i,975,244021
i,1154,244022
i,1188,244023
i,1094,244028
i,1082,244029
i,1188,244068
i,1154,244069
i,1050,244070
i,975,244071
i,963,244072
i,778,244073
i,778,244116
z,1361,244388
z,1476,244408
z,1361,244409
z,1486,244410
z,1476,244441
y,1516,245181
y,1486,245193
y,1476,245194
y,1470,245199
y,1350,245200
y,1361,245201
y,1375,245202
y,1486,245203
y,1243,245206
y,748,245345
y,849,245346
y,746,245351
y,837,245352
y,933,245353
y,1050,245354
y,947,245355
y,839,245356
z,1470,246072
z,1470,246119
z,1257,246210
z,1243,246211
z,1243,246253
z,1257,246254
z,1036,246257
z,1036,246306
y,1427,246591
y,1488,246608
y,1386,246609
y,1401,246610
y,1419,246611
y,1331,246612
y,1309,246614
y,1297,246615
y,1277,246616
y,1269,246617
y,1257,246618
y,1245,246619
y,1243,246620
y,1036,246645
y,1034,246646
y,1046,246647
y,1050,246648
y,1070,246649
y,947,246650
y,963,246651
y,849,246652
y,871,246653
y,766,246654
y,778,246655
y,794,246656
y,672,246661
y,816,246668
y,816,246697
y,909,246698
y,885,246699
y,1116,246700
y,933,246702
y,931,246703
y,939,246704
y,1133,246709
y,1144,246710
y,1154,246711
y,1165,246712
